SUBDIVISION,YEAR,ANNUAL PRECIPITATION,QUARTER,PRECIPITATION,SEVERITY,TERRAIN,CLIMATE
NAGA MANI MIZO TRIPURA,1971,3080.7,Jan-Feb,96,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1971,3080.7,Mar-May,572.9,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1971,3080.7,Jun-Sep,2141.5,3,Hilly,Mild
NAGA MANI MIZO TRIPURA,1971,3080.7,Oct-Dec,270.5,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1972,1353.8,Jan-Feb,50.7,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1972,1353.8,Mar-May,347,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1972,1353.8,Jun-Sep,898.7,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1972,1353.8,Oct-Dec,57.5,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1973,2105.8,Jan-Feb,62.7,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1973,2105.8,Mar-May,493.5,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1973,2105.8,Jun-Sep,1183.8,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1973,2105.8,Oct-Dec,365.8,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1974,2329.6,Jan-Feb,11.3,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1974,2329.6,Mar-May,478.1,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1974,2329.6,Jun-Sep,1590.3,1,Hilly,Mild
NAGA MANI MIZO TRIPURA,1974,2329.6,Oct-Dec,249.9,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1975,2209.7,Jan-Feb,25.7,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1975,2209.7,Mar-May,425.3,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1975,2209.7,Jun-Sep,1407.1,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1975,2209.7,Oct-Dec,351.5,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1976,2651.4,Jan-Feb,54.7,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1976,2651.4,Mar-May,588.6,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1976,2651.4,Jun-Sep,1909,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1976,2651.4,Oct-Dec,99.2,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1977,2358.5,Jan-Feb,49.1,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1977,2358.5,Mar-May,715.1,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1977,2358.5,Jun-Sep,1389.9,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1977,2358.5,Oct-Dec,204.4,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1978,2150.8,Jan-Feb,4.7,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1978,2150.8,Mar-May,648.6,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1978,2150.8,Jun-Sep,1405.5,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1978,2150.8,Oct-Dec,92,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1979,1749.2,Jan-Feb,9.6,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1979,1749.2,Mar-May,287.1,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1979,1749.2,Jun-Sep,1314.4,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1979,1749.2,Oct-Dec,138.1,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1980,2305,Jan-Feb,49.6,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1980,2305,Mar-May,708.8,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1980,2305,Jun-Sep,1377.3,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1980,2305,Oct-Dec,169.3,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1981,2072.2,Jan-Feb,53,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1981,2072.2,Mar-May,750.9,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1981,2072.2,Jun-Sep,1214.2,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1981,2072.2,Oct-Dec,54.2,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1982,2027.5,Jan-Feb,54.9,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1982,2027.5,Mar-May,401.7,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1982,2027.5,Jun-Sep,1496.3,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1982,2027.5,Oct-Dec,74.5,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1983,2588,Jan-Feb,68.4,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1983,2588,Mar-May,951.1,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1983,2588,Jun-Sep,1343,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1983,2588,Oct-Dec,225.4,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1984,2454,Jan-Feb,19.2,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1984,2454,Mar-May,869.2,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1984,2454,Jun-Sep,1407.3,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1984,2454,Oct-Dec,158.3,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1985,2105.3,Jan-Feb,42.6,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1985,2105.3,Mar-May,627.5,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1985,2105.3,Jun-Sep,1364.2,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1985,2105.3,Oct-Dec,70.9,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1986,2342.3,Jan-Feb,16.1,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1986,2342.3,Mar-May,434.1,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1986,2342.3,Jun-Sep,1422.8,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1986,2342.3,Oct-Dec,469.3,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1987,2361.3,Jan-Feb,20.8,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1987,2361.3,Mar-May,408.8,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1987,2361.3,Jun-Sep,1679.4,1,Hilly,Mild
NAGA MANI MIZO TRIPURA,1987,2361.3,Oct-Dec,252.3,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1988,2820.2,Jan-Feb,34,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1988,2820.2,Mar-May,695.6,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1988,2820.2,Jun-Sep,1712.4,1,Hilly,Mild
NAGA MANI MIZO TRIPURA,1988,2820.2,Oct-Dec,378.2,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1989,2359,Jan-Feb,27.8,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1989,2359,Mar-May,363.2,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1989,2359,Jun-Sep,1607.6,1,Hilly,Mild
NAGA MANI MIZO TRIPURA,1989,2359,Oct-Dec,360.4,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1990,2582.3,Jan-Feb,32.7,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1990,2582.3,Mar-May,787.2,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1990,2582.3,Jun-Sep,1452,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1990,2582.3,Oct-Dec,310.4,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1991,2851.9,Jan-Feb,69.4,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1991,2851.9,Mar-May,937,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1991,2851.9,Jun-Sep,1467.2,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1991,2851.9,Oct-Dec,378.3,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1992,2221.4,Jan-Feb,71.5,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1992,2221.4,Mar-May,369.2,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1992,2221.4,Jun-Sep,1503.6,1,Hilly,Mild
NAGA MANI MIZO TRIPURA,1992,2221.4,Oct-Dec,277.1,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1993,2881.7,Jan-Feb,150.4,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1993,2881.7,Mar-May,747.7,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1993,2881.7,Jun-Sep,1802.3,1,Hilly,Mild
NAGA MANI MIZO TRIPURA,1993,2881.7,Oct-Dec,181.4,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1994,1712.5,Jan-Feb,39.6,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1994,1712.5,Mar-May,484.7,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1994,1712.5,Jun-Sep,1059.2,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1994,1712.5,Oct-Dec,129,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1995,2340.2,Jan-Feb,41.9,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1995,2340.2,Mar-May,375.2,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1995,2340.2,Jun-Sep,1637.9,1,Hilly,Mild
NAGA MANI MIZO TRIPURA,1995,2340.2,Oct-Dec,285.3,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1996,2194.5,Jan-Feb,38.1,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1996,2194.5,Mar-May,535.3,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1996,2194.5,Jun-Sep,1413.9,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1996,2194.5,Oct-Dec,207.2,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1997,2212,Jan-Feb,35.1,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1997,2212,Mar-May,501.4,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1997,2212,Jun-Sep,1567.9,1,Hilly,Mild
NAGA MANI MIZO TRIPURA,1997,2212,Oct-Dec,107.7,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1998,2225.4,Jan-Feb,59.7,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1998,2225.4,Mar-May,653.2,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1998,2225.4,Jun-Sep,1367.9,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1998,2225.4,Oct-Dec,144.7,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1999,2233,Jan-Feb,2.2,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1999,2233,Mar-May,457.3,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,1999,2233,Jun-Sep,1510.9,1,Hilly,Mild
NAGA MANI MIZO TRIPURA,1999,2233,Oct-Dec,262.6,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,2000,2363.9,Jan-Feb,48.6,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,2000,2363.9,Mar-May,746.9,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,2000,2363.9,Jun-Sep,1357.9,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,2000,2363.9,Oct-Dec,210.4,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,2001,2149,Jan-Feb,48.4,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,2001,2149,Mar-May,436.1,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,2001,2149,Jun-Sep,1332.6,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,2001,2149,Oct-Dec,332,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,2002,2242.3,Jan-Feb,22.5,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,2002,2242.3,Mar-May,645.1,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,2002,2242.3,Jun-Sep,1397.8,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,2002,2242.3,Oct-Dec,176.9,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,2003,2162.2,Jan-Feb,15.3,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,2003,2162.2,Mar-May,502.4,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,2003,2162.2,Jun-Sep,1423.4,1,Hilly,Mild
NAGA MANI MIZO TRIPURA,2003,2162.2,Oct-Dec,221.1,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,2004,2353.7,Jan-Feb,7.4,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,2004,2353.7,Mar-May,563.5,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,2004,2353.7,Jun-Sep,1643.2,2,Hilly,Mild
NAGA MANI MIZO TRIPURA,2004,2353.7,Oct-Dec,139.6,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,2005,1836.7,Jan-Feb,21.4,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,2005,1836.7,Mar-May,453.7,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,2005,1836.7,Jun-Sep,1141.1,1,Hilly,Mild
NAGA MANI MIZO TRIPURA,2005,1836.7,Oct-Dec,220.4,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,2006,1872,Jan-Feb,12.9,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,2006,1872,Mar-May,498.8,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,2006,1872,Jun-Sep,1253.2,1,Hilly,Mild
NAGA MANI MIZO TRIPURA,2006,1872,Oct-Dec,107.1,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,2007,2538.2,Jan-Feb,62.6,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,2007,2538.2,Mar-May,525.8,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,2007,2538.2,Jun-Sep,1676.6,1,Hilly,Mild
NAGA MANI MIZO TRIPURA,2007,2538.2,Oct-Dec,273.2,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,2008,1748.9,Jan-Feb,44.4,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,2008,1748.9,Mar-May,305.3,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,2008,1748.9,Jun-Sep,1243,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,2008,1748.9,Oct-Dec,156.1,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,2009,1737.7,Jan-Feb,3.2,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,2009,1737.7,Mar-May,330.1,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,2009,1737.7,Jun-Sep,1219.9,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,2009,1737.7,Oct-Dec,184.5,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,2010,2295.2,Jan-Feb,8.9,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,2010,2295.2,Mar-May,541.4,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,2010,2295.2,Jun-Sep,1482,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,2010,2295.2,Oct-Dec,262.9,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,2011,1892.1,Jan-Feb,16.1,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,2011,1892.1,Mar-May,467.4,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,2011,1892.1,Jun-Sep,1313.4,1,Hilly,Mild
NAGA MANI MIZO TRIPURA,2011,1892.1,Oct-Dec,95.2,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,2012,1922.9,Jan-Feb,34.7,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,2012,1922.9,Mar-May,427.3,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,2012,1922.9,Jun-Sep,1267.6,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,2012,1922.9,Oct-Dec,193.3,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,2013,1557.2,Jan-Feb,5.9,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,2013,1557.2,Mar-May,428.9,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,2013,1557.2,Jun-Sep,995.2,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,2013,1557.2,Oct-Dec,127.1,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,2014,1599.9,Jan-Feb,22.2,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,2014,1599.9,Mar-May,267.5,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,2014,1599.9,Jun-Sep,1237.2,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,2014,1599.9,Oct-Dec,73,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,2015,1922.4,Jan-Feb,28.7,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,2015,1922.4,Mar-May,473.4,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,2015,1922.4,Jun-Sep,1287.7,0,Hilly,Mild
NAGA MANI MIZO TRIPURA,2015,1922.4,Oct-Dec,132.6,0,Hilly,Mild
NORTH INTERIOR KARNATAKA,1901,773,Jan-Feb,22.3,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1901,773,Mar-May,139.8,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1901,773,Jun-Sep,516.4,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1901,773,Oct-Dec,94.5,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1902,716.1,Jan-Feb,0,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1902,716.1,Mar-May,57.1,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1902,716.1,Jun-Sep,419.3,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1902,716.1,Oct-Dec,239.6,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1903,928.5,Jan-Feb,3.5,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1903,928.5,Mar-May,60.3,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1903,928.5,Jun-Sep,647.9,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1903,928.5,Oct-Dec,216.8,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1904,578.6,Jan-Feb,0.5,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1904,578.6,Mar-May,65.8,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1904,578.6,Jun-Sep,425.8,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1904,578.6,Oct-Dec,86.5,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1905,506.2,Jan-Feb,6,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1905,506.2,Mar-May,69.8,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1905,506.2,Jun-Sep,341.1,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1905,506.2,Oct-Dec,89.4,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1906,783.8,Jan-Feb,21.3,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1906,783.8,Mar-May,32.7,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1906,783.8,Jun-Sep,560.4,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1906,783.8,Oct-Dec,169.4,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1907,746.7,Jan-Feb,1.1,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1907,746.7,Mar-May,114.6,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1907,746.7,Jun-Sep,596.7,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1907,746.7,Oct-Dec,34.3,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1908,595.1,Jan-Feb,1.6,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1908,595.1,Mar-May,39.1,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1908,595.1,Jun-Sep,536.4,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1908,595.1,Oct-Dec,18,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1909,675.8,Jan-Feb,2.5,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1909,675.8,Mar-May,77.1,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1909,675.8,Jun-Sep,532.5,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1909,675.8,Oct-Dec,63.6,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1910,759.4,Jan-Feb,0,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1910,759.4,Mar-May,35.2,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1910,759.4,Jun-Sep,587.9,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1910,759.4,Oct-Dec,136.4,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1911,510,Jan-Feb,0,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1911,510,Mar-May,51.4,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1911,510,Jun-Sep,378.1,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1911,510,Oct-Dec,80.6,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1912,758.7,Jan-Feb,12.5,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1912,758.7,Mar-May,80.8,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1912,758.7,Jun-Sep,532.3,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1912,758.7,Oct-Dec,133.1,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1913,572.3,Jan-Feb,0.9,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1913,572.3,Mar-May,93,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1913,572.3,Jun-Sep,389.2,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1913,572.3,Oct-Dec,89.2,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1914,824.8,Jan-Feb,0,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1914,824.8,Mar-May,54.2,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1914,824.8,Jun-Sep,684.5,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1914,824.8,Oct-Dec,86.1,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1915,753.3,Jan-Feb,28.9,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1915,753.3,Mar-May,98.3,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1915,753.3,Jun-Sep,488.8,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1915,753.3,Oct-Dec,137.4,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1916,1087.9,Jan-Feb,1.2,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1916,1087.9,Mar-May,83,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1916,1087.9,Jun-Sep,604.6,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1916,1087.9,Oct-Dec,399.1,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1917,823.8,Jan-Feb,21.1,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1917,823.8,Mar-May,54.6,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1917,823.8,Jun-Sep,551.6,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1917,823.8,Oct-Dec,196.6,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1918,528,Jan-Feb,6.1,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1918,528,Mar-May,142,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1918,528,Jun-Sep,292.3,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1918,528,Oct-Dec,87.6,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1919,727.1,Jan-Feb,10.8,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1919,727.1,Mar-May,78.1,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1919,727.1,Jun-Sep,466.3,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1919,727.1,Oct-Dec,171.9,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1920,470.3,Jan-Feb,2.6,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1920,470.3,Mar-May,57.4,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1920,470.3,Jun-Sep,353.9,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1920,470.3,Oct-Dec,56.4,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1921,582.8,Jan-Feb,0.2,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1921,582.8,Mar-May,40.2,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1921,582.8,Jun-Sep,312.7,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1921,582.8,Oct-Dec,229.7,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1922,509,Jan-Feb,26,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1922,509,Mar-May,70.8,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1922,509,Jun-Sep,255.1,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1922,509,Oct-Dec,157,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1923,602.8,Jan-Feb,13.4,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1923,602.8,Mar-May,82.5,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1923,602.8,Jun-Sep,495.1,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1923,602.8,Oct-Dec,11.8,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1924,591.2,Jan-Feb,5.1,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1924,591.2,Mar-May,70,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1924,591.2,Jun-Sep,461.7,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1924,591.2,Oct-Dec,54.4,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1925,642.6,Jan-Feb,0,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1925,642.6,Mar-May,120.6,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1925,642.6,Jun-Sep,373.9,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1925,642.6,Oct-Dec,148.1,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1926,581,Jan-Feb,25.8,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1926,581,Mar-May,43.8,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1926,581,Jun-Sep,488.6,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1926,581,Oct-Dec,22.9,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1927,680.8,Jan-Feb,1.4,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1927,680.8,Mar-May,48.2,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1927,680.8,Jun-Sep,523.9,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1927,680.8,Oct-Dec,107.3,0,Coastal,Moderate
NORTH INTERIOR KARNATAKA,1928,768.5,Jan-Feb,28.9,0,Coastal,Moderate
